"id","pos","name","team","matches","MV","FMV","goals","allowed","saved","penalties","scored","missed","assist","yellow","red","own","season"
459,"D","Manolas","Napoli",4,5.62,5.5,0,0,0,0,0,0,0,1,0,0,"2021/2022"
758,"D","Mantovani","Salernitana",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
791,"D","Sabelli","Genoa",7,5.71,5.5,0,0,0,0,0,0,0,3,0,0,"2021/2022"
805,"D","Fiamozzi","Empoli",8,5.62,5.69,0,0,0,0,0,0,1,1,0,0,"2021/2022"
2116,"D","Farago'","Cagliari",1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2021/2022"
2206,"D","Felicioli","Venezia",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
2328,"D","Vanheusden","Genoa",14,5.57,5.32,0,0,0,0,0,0,0,3,0,1,"2021/2022"
2453,"D","Nastasic","Fiorentina",4,5.5,5.38,0,0,0,0,0,0,0,1,0,0,"2021/2022"
2668,"D","Retsos","Verona",1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2021/2022"
2769,"D","Magnani","Sampdoria",14,5.79,5.61,0,0,0,0,0,0,0,3,1,0,"2021/2022"
4323,"D","Zeegelaar","Udinese",12,5.58,5.5,0,0,0,0,0,0,0,2,0,0,"2021/2022"
4373,"D","Mateju","Venezia",9,5.44,5.39,0,0,0,0,0,0,1,3,0,0,"2021/2022"
4374,"D","Walukiewicz","Cagliari",6,5.67,5.58,0,0,0,0,0,0,0,1,0,0,"2021/2022"
4375,"D","Terzic","Fiorentina",7,6,6.07,0,0,0,0,0,0,1,1,0,0,"2021/2022"
4403,"D","Chabot","Sampdoria",9,5.56,5.28,0,0,0,0,0,0,0,5,0,0,"2021/2022"
4414,"D","Denswil","Bologna",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4494,"D","Empereur","Verona",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4881,"D","Czyborra","Genoa",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4945,"D","Calafiori","Genoa",4,5.62,5.62,0,0,0,0,0,0,1,3,0,0,"2021/2022"
4946,"D","Frabotta","Verona",1,6,6,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4985,"D","Vignali","Spezia",1,4.5,4.5,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5010,"D","Ismajli","Empoli",17,5.5,5.06,0,0,0,0,0,0,0,7,0,2,"2021/2022"
5445,"D","Binks","Bologna",11,5.91,5.77,0,0,0,0,0,0,0,3,0,0,"2021/2022"
5456,"D","Ferrarini","Fiorentina",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5461,"D","Kamenovic","Lazio",1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5463,"D","Aya","Salernitana",2,5,4.75,0,0,0,0,0,0,0,1,0,0,"2021/2022"
5464,"D","Bogdan","Salernitana",6,5.25,5.25,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5466,"D","Strandberg","Salernitana",11,5.68,5.41,0,0,0,0,0,0,0,0,1,1,"2021/2022"
5482,"D","Modolo","Venezia",5,6,5.8,0,0,0,0,0,0,0,2,0,0,"2021/2022"
5503,"D","Kechrida","Salernitana",14,5.86,5.93,0,0,0,0,0,0,1,0,0,0,"2021/2022"
5524,"D","Serpe","Genoa",1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5678,"D","Holm","Spezia",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5747,"D","Ruan","Sassuolo",5,5.5,5.4,0,0,0,0,0,0,0,1,0,0,"2021/2022"
5764,"D","Coppola D.","Verona",3,5.83,5.83,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5793,"D","Kasius","Bologna",5,5.9,5.9,0,0,0,0,0,0,0,0,0,0,"2021/2022"
50,"D","Mbaye","Bologna",2,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2021/2022"
224,"D","De Maio","Udinese",2,4,4,0,0,0,0,0,0,0,0,0,0,"2021/2022"
244,"D","Ghiglione","Genoa",11,5.64,5.59,0,0,0,0,0,0,1,3,0,0,"2021/2022"
454,"D","Capradossi","Spezia",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
521,"D","Peluso","Sassuolo",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
551,"D","Molinaro","Venezia",7,5.86,6,0,0,0,0,0,0,1,0,0,0,"2021/2022"
2064,"D","Veseli","Salernitana",8,5.31,5.12,0,0,0,0,0,0,0,1,1,0,"2021/2022"
2115,"D","Delli Carri","Salernitana",5,5.5,5.4,0,0,0,0,0,0,0,1,0,0,"2021/2022"
2208,"D","Jaroszynski","Salernitana",9,5.33,5.22,0,0,0,0,0,0,0,2,0,0,"2021/2022"
2214,"D","Kolarov","Inter",1,6,6,0,0,0,0,0,0,0,0,0,0,"2021/2022"
2252,"D","Marchizza","Empoli",19,5.63,5.47,0,0,0,0,0,0,1,4,0,1,"2021/2022"
2279,"D","Romagna","Sassuolo",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
2315,"D","Stryger Larsen","Udinese",10,5.65,5.55,0,0,0,0,0,0,1,0,0,1,"2021/2022"
2745,"D","Calabresi","Bologna",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
2793,"D","Opoku","Udinese",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
2838,"D","Imperiale","Empoli",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
2860,"D","Malcuit","Napoli",4,5.5,5.38,0,0,0,0,0,0,1,3,0,0,"2021/2022"
4366,"D","Armini","Lazio",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4397,"D","Vavro","Lazio",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4401,"D","Gabbia","Milan",7,5.57,5.36,0,0,0,0,0,0,0,3,0,0,"2021/2022"
4406,"D","Tripaldelli","Cagliari",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4493,"D","Dawidowicz","Verona",15,5.77,5.67,0,0,0,0,0,0,0,3,0,0,"2021/2022"
4519,"D","Cetin","Verona",1,6,6,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4758,"D","Benkovic","Udinese",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4932,"D","Ballarini","Udinese",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4950,"D","Dalle Mura","Fiorentina",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4984,"D","Ramos","Spezia",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4997,"D","Ruegg","Verona",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5017,"D","Ballo-Toure'","Milan",7,5.64,5.5,0,0,0,0,0,0,0,2,0,0,"2021/2022"
5316,"D","Amione","Verona",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5398,"D","Reynolds","Roma",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5465,"D","Sy","Salernitana",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5473,"D","Kaique Rocha","Sampdoria",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5483,"D","Schnegg","Venezia",3,5.67,5.67,0,0,0,0,0,0,0,1,0,0,"2021/2022"
5701,"D","Obert","Cagliari",4,5.88,5.88,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5739,"D","De Winter","Juventus",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5773,"D","Ullmann","Venezia",4,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5820,"D","Bertola","Spezia",1,6.5,6.5,0,0,0,0,0,0,0,0,0,0,"2021/2022"
645,"C","Milinkovic-Savic","Lazio",37,6.51,7.59,11,0,0,0,0,0,10,4,1,0,"2021/2022"
2077,"C","Pasalic","Atalanta",33,6.24,7.56,13,0,0,0,0,0,6,3,0,0,"2021/2022"
2172,"C","Barak","Verona",29,6.31,7.48,11,0,0,4,4,0,3,4,0,0,"2021/2022"
704,"C","Perisic","Inter",35,6.4,7.2,8,0,0,1,1,0,6,4,0,0,"2021/2022"
2194,"C","Calhanoglu","Inter",33,6.36,7.2,7,0,0,3,3,0,12,11,0,0,"2021/2022"
2775,"C","Ruiz","Napoli",31,6.42,7.19,7,0,0,0,0,0,4,2,0,0,"2021/2022"
530,"C","Pellegrini Lo.","Roma",27,6.28,7.13,9,0,0,3,2,1,3,6,1,0,"2021/2022"
632,"C","Zaccagni","Lazio",30,6.3,6.93,6,0,0,1,1,0,4,6,0,0,"2021/2022"
1870,"C","Barella","Inter",36,6.49,6.92,3,0,0,0,0,0,11,9,0,0,"2021/2022"
5451,"C","Bajrami","Empoli",34,6.25,6.88,6,0,0,3,3,0,5,3,0,0,"2021/2022"
332,"C","Candreva","Sampdoria",36,6.18,6.85,7,0,0,2,1,1,10,6,1,0,"2021/2022"
335,"C","Felipe Anderson","Lazio",38,6.14,6.8,6,0,0,0,0,0,8,2,0,0,"2021/2022"
376,"C","Verdi","Salernitana",17,6.24,7.21,6,0,0,1,1,0,0,3,0,0,"2021/2022"
152,"C","Zielinski","Napoli",34,6.12,6.78,6,0,0,0,0,0,5,1,0,0,"2021/2022"
1980,"C","Aramu","Venezia",32,6.14,6.77,7,0,0,4,3,1,5,6,0,0,"2021/2022"
2857,"C","Traore' Hj.","Sassuolo",28,6.2,6.93,7,0,0,0,0,0,1,3,0,0,"2021/2022"
2085,"C","Luis Alberto","Lazio",34,6.15,6.81,5,0,0,0,0,0,10,5,0,0,"2021/2022"
2529,"C","Mkhitaryan","Roma",31,6.21,6.82,5,0,0,0,0,0,6,2,1,0,"2021/2022"
4427,"C","Malinovskyi","Atalanta",29,6.26,6.88,6,0,0,0,0,0,5,10,0,0,"2021/2022"
4449,"C","Tonali","Milan",34,6.37,6.74,5,0,0,0,0,0,2,9,0,0,"2021/2022"
150,"C","Saponara","Fiorentina",24,6.31,6.79,3,0,0,0,0,0,3,1,0,0,"2021/2022"
4890,"C","Tameze","Verona",36,6.25,6.58,4,0,0,0,0,0,2,4,0,0,"2021/2022"
5685,"C","Koopmeiners","Atalanta",28,6.3,6.62,4,0,0,0,0,0,1,4,0,1,"2021/2022"
1850,"C","Kessie'","Milan",30,6.1,6.57,6,0,0,3,2,1,0,2,0,0,"2021/2022"
2167,"C","Orsolini","Bologna",26,6.04,6.81,6,0,0,2,2,0,3,2,0,0,"2021/2022"
4376,"C","Zurkowski","Empoli",33,6.17,6.7,6,0,0,0,0,0,2,5,0,0,"2021/2022"
5298,"C","Pobega","Torino",31,6.26,6.5,4,0,0,0,0,0,1,11,0,0,"2021/2022"
2215,"C","Veretout","Roma",35,6.06,6.46,4,0,0,2,1,1,8,6,0,0,"2021/2022"
4970,"C","Messias","Milan",26,6,6.62,5,0,0,0,0,0,2,2,0,0,"2021/2022"
236,"C","Lazovic","Verona",34,6.22,6.49,1,0,0,0,0,0,7,2,0,0,"2021/2022"
265,"C","Brozovic","Inter",35,6.31,6.41,2,0,0,0,0,0,1,7,0,0,"2021/2022"
367,"C","Bonaventura","Fiorentina",31,6.18,6.56,4,0,0,0,0,0,4,6,1,0,"2021/2022"
467,"C","Nainggolan","Inter",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
1972,"C","Torreira","Fiorentina",30,6.18,6.55,5,0,0,0,0,0,1,8,1,0,"2021/2022"
4886,"C","Pereiro","Cagliari",18,6,6.78,4,0,0,0,0,0,2,1,0,0,"2021/2022"
827,"C","Locatelli","Juventus",29,6.16,6.47,3,0,0,0,0,0,3,6,0,0,"2021/2022"
1987,"C","Jankto","Sampdoria",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
2002,"C","Chiesa","Juventus",14,6.21,6.79,2,0,0,0,0,0,2,0,0,0,"2021/2022"
2009,"C","Lukic","Torino",35,6.1,6.5,5,0,0,3,3,0,4,10,0,0,"2021/2022"
2848,"C","Frattesi","Sassuolo",36,6.08,6.36,4,0,0,0,0,0,3,6,0,1,"2021/2022"
4479,"C","Elmas","Napoli",32,6.11,6.48,3,0,0,0,0,0,4,3,0,0,"2021/2022"
4825,"C","Diaz B.","Milan",29,6.07,6.41,3,0,0,0,0,0,3,4,0,0,"2021/2022"
5119,"C","Samardzic","Udinese",13,6.12,6.73,2,0,0,0,0,0,2,0,0,0,"2021/2022"
302,"C","Pereyra","Udinese",23,6.15,6.41,3,0,0,2,1,1,5,8,1,0,"2021/2022"
2744,"C","Svanberg","Bologna",35,5.99,6.23,3,0,0,0,0,0,3,7,0,0,"2021/2022"
2818,"C","Bennacer","Milan",28,6.27,6.41,2,0,0,0,0,0,1,7,0,0,"2021/2022"
4287,"C","Lobotka","Napoli",21,6.29,6.38,1,0,0,0,0,0,0,2,0,0,"2021/2022"
4658,"C","Ikone'","Fiorentina",15,5.87,6.1,1,0,0,0,0,0,1,1,0,0,"2021/2022"
4973,"C","Mckennie","Juventus",19,6.18,6.63,3,0,0,0,0,0,0,1,0,0,"2021/2022"
4988,"C","Maggiore","Spezia",35,6.07,6.2,2,0,0,0,0,0,3,9,0,0,"2021/2022"
5759,"C","Oliveira","Roma",13,5.85,6.12,2,0,0,1,1,0,0,5,0,0,"2021/2022"
801,"C","Gagliardini","Inter",15,6.1,6.57,2,0,0,0,0,0,2,2,0,0,"2021/2022"
2065,"C","Praet","Torino",23,6.09,6.37,2,0,0,0,0,0,2,3,0,0,"2021/2022"
2432,"C","Zakaria","Juventus",9,5.89,6.28,1,0,0,0,0,0,1,1,0,0,"2021/2022"
2833,"C","Kulusevski","Juventus",15,6.07,6.43,1,0,0,0,0,0,3,1,0,0,"2021/2022"
2839,"C","Sottil","Fiorentina",22,6,6.41,3,0,0,0,0,0,2,2,1,0,"2021/2022"
4515,"C","Agudelo","Spezia",23,5.89,6.26,3,0,0,0,0,0,1,1,1,0,"2021/2022"
4681,"C","Lopez M.","Sassuolo",34,6.09,6.1,2,0,0,0,0,0,1,14,0,0,"2021/2022"
4892,"C","Saelemaekers","Milan",34,6.01,6.16,1,0,0,0,0,0,3,2,0,0,"2021/2022"
5007,"C","Ilic","Verona",32,6.06,6.08,1,0,0,0,0,0,3,5,1,1,"2021/2022"
5457,"C","Maleh","Fiorentina",23,6.07,6.26,2,0,0,0,0,0,1,5,0,0,"2021/2022"
5486,"C","Crnigoj","Venezia",32,5.97,6.23,3,0,0,0,0,0,1,3,0,0,"2021/2022"
22,"C","De Roon","Atalanta",30,5.95,6.13,3,0,0,0,0,0,0,5,1,0,"2021/2022"
333,"C","Cataldi","Lazio",30,6.03,6.08,1,0,0,0,0,0,2,7,0,0,"2021/2022"
526,"C","Duncan","Fiorentina",31,5.92,6.13,2,0,0,0,0,0,2,3,0,0,"2021/2022"
1871,"C","Deiola","Cagliari",31,5.82,6.16,4,0,0,0,0,0,1,5,0,0,"2021/2022"
2414,"C","Vidal","Inter",24,6.06,6.19,1,0,0,0,0,0,1,3,0,0,"2021/2022"
2625,"C","Soriano","Bologna",35,5.87,5.87,0,0,0,0,0,0,4,4,2,0,"2021/2022"
4220,"C","Zambo Anguissa","Napoli",23,6.28,6.22,0,0,0,0,0,0,1,5,0,0,"2021/2022"
4498,"C","Henderson L.","Empoli",34,6,6.21,2,0,0,0,0,0,3,4,0,0,"2021/2022"
4693,"C","Amiri","Genoa",12,6.04,6.12,0,0,0,0,0,0,1,0,0,0,"2021/2022"
5001,"C","Miranchuk","Atalanta",18,5.89,6.44,2,0,0,0,0,0,4,0,0,0,"2021/2022"
5788,"C","Sabiri","Sampdoria",13,6.15,6.88,3,0,0,0,0,0,2,3,0,0,"2021/2022"
5792,"C","Ederson D.s.","Salernitana",15,6.17,6.47,2,0,0,0,0,0,1,5,0,0,"2021/2022"
148,"C","Krunic","Milan",23,6.13,6.15,0,0,0,0,0,0,1,2,0,0,"2021/2022"
779,"C","Cristante","Roma",34,5.97,5.96,2,0,0,0,0,0,0,9,0,1,"2021/2022"
2253,"C","Bandinelli","Empoli",33,5.88,6,2,0,0,0,0,0,3,10,0,0,"2021/2022"
2766,"C","Zaniolo","Roma",27,6,6.02,2,0,0,0,0,0,1,9,2,0,"2021/2022"
2778,"C","Stulac","Empoli",21,5.95,6.31,2,0,0,0,0,0,2,1,0,0,"2021/2022"
4393,"C","Schouten","Bologna",17,5.97,6.09,1,0,0,0,0,0,1,2,1,0,"2021/2022"
4404,"C","Thorsby","Sampdoria",35,5.86,6,3,0,0,0,0,0,1,10,0,0,"2021/2022"
4965,"C","Marin","Cagliari",36,5.9,5.96,0,0,0,0,0,0,5,4,1,0,"2021/2022"
5329,"C","Makengo","Udinese",33,5.91,5.98,1,0,0,0,0,0,3,5,1,0,"2021/2022"
5719,"C","Asllani","Empoli",18,6,6.17,1,0,0,0,0,0,1,2,0,0,"2021/2022"
1978,"C","Sensi","Sampdoria",14,5.93,6.11,1,0,0,0,0,0,0,1,0,0,"2021/2022"
1995,"C","Djuricic","Sassuolo",10,6.1,6.75,2,0,0,0,0,0,1,1,0,0,"2021/2022"
2121,"C","Melegoni","Genoa",22,5.89,6,1,0,0,0,0,0,0,1,0,0,"2021/2022"
2144,"C","Coulibaly M.","Salernitana",12,6.08,6.54,2,0,0,0,0,0,0,1,0,0,"2021/2022"
2166,"C","Bentancur","Juventus",17,6.03,6.06,0,0,0,0,0,0,1,1,0,0,"2021/2022"
2741,"C","Pessina","Atalanta",24,5.9,6.06,1,0,0,0,0,0,1,0,0,0,"2021/2022"
4377,"C","Castrovilli","Fiorentina",23,6.02,6.11,1,0,0,0,0,0,1,4,0,0,"2021/2022"
4522,"C","Amrabat","Fiorentina",18,6.06,6.08,1,0,0,0,0,0,0,6,0,0,"2021/2022"
5800,"C","Gudmundsson A.","Genoa",11,5.68,5.82,1,0,0,0,0,0,0,3,0,0,"2021/2022"
27,"C","Grassi","Cagliari",28,5.95,5.88,0,0,0,0,0,0,1,4,1,0,"2021/2022"
184,"C","Bernardeschi","Juventus",26,5.9,6.04,1,0,0,0,0,0,3,5,0,0,"2021/2022"
2117,"C","Kastanos","Salernitana",25,5.9,5.94,1,0,0,0,0,0,1,4,1,0,"2021/2022"
2392,"C","Walace","Udinese",35,5.89,5.86,1,0,0,0,0,0,0,6,1,0,"2021/2022"
4370,"C","Portanova","Genoa",23,5.89,5.93,1,0,0,0,0,0,0,4,0,0,"2021/2022"
4415,"C","Skov Olsen","Bologna",16,5.81,5.94,0,0,0,0,0,0,2,0,0,0,"2021/2022"
4459,"C","Rovella","Genoa",20,6.1,6.12,0,0,0,0,0,0,3,5,0,0,"2021/2022"
4869,"C","Dominguez","Bologna",27,6.06,6.02,0,0,0,0,0,0,3,8,0,0,"2021/2022"
5287,"C","Arslan","Udinese",29,6.02,5.97,1,0,0,0,0,0,0,9,0,0,"2021/2022"
5397,"C","Kovalenko","Spezia",22,5.86,6.07,1,0,0,0,0,0,3,4,0,0,"2021/2022"
5453,"C","Ricci S.","Torino",30,5.88,5.95,1,0,0,0,0,0,1,2,1,0,"2021/2022"
170,"C","Badelj","Genoa",34,5.76,5.79,1,0,0,0,0,0,0,4,0,0,"2021/2022"
237,"C","Perotti","Salernitana",9,5.78,5.44,0,0,0,1,0,1,0,1,0,0,"2021/2022"
406,"C","Callejon","Fiorentina",24,5.79,6,1,0,0,0,0,0,2,0,0,0,"2021/2022"
788,"C","Freuler","Atalanta",29,5.93,5.83,1,0,0,0,0,0,1,10,0,1,"2021/2022"
1933,"C","Mandragora","Torino",18,6.14,6.06,0,0,0,0,0,0,2,5,1,0,"2021/2022"
2011,"C","Miguel Veloso","Verona",21,6.05,6.02,0,0,0,0,0,0,3,5,1,0,"2021/2022"
2076,"C","Rog","Cagliari",8,5.81,5.94,0,0,0,0,0,0,1,0,0,0,"2021/2022"
4514,"C","Nandez","Cagliari",20,6.02,6.02,0,0,0,0,0,0,2,4,0,0,"2021/2022"
5422,"C","Zalewski","Roma",13,5.85,5.81,0,0,0,0,0,0,0,1,0,0,"2021/2022"
5504,"C","Coulibaly L.","Salernitana",31,5.79,5.74,0,0,0,0,0,0,0,3,0,0,"2021/2022"
5507,"C","Busio","Venezia",28,5.88,5.88,1,0,0,0,0,0,1,8,0,0,"2021/2022"
5791,"C","Frendrup","Genoa",10,5.8,5.75,0,0,0,0,0,0,0,1,0,0,"2021/2022"
238,"C","Rincon","Sampdoria",21,5.81,5.69,0,0,0,0,0,0,0,5,0,0,"2021/2022"
272,"C","Medel","Bologna",33,5.83,5.71,0,0,0,0,0,0,1,8,1,0,"2021/2022"
2209,"C","Lucas Leiva","Lazio",31,5.79,5.65,0,0,0,0,0,0,0,9,0,0,"2021/2022"
2379,"C","Rabiot","Juventus",29,5.71,5.69,0,0,0,0,0,0,2,5,0,0,"2021/2022"
4384,"C","Jagiello","Genoa",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4701,"C","Cuisance","Venezia",13,5.69,5.62,0,0,0,0,0,0,0,2,0,0,"2021/2022"
5490,"C","Peretz","Venezia",15,5.9,5.93,0,0,0,0,0,0,1,2,0,0,"2021/2022"
5499,"C","Hongla","Verona",13,5.77,5.88,1,0,0,0,0,0,0,3,0,0,"2021/2022"
5511,"C","Matheus Henrique","Sassuolo",20,5.88,5.8,0,0,0,0,0,0,0,3,0,0,"2021/2022"
5674,"C","Basic","Lazio",20,5.85,5.88,0,0,0,0,0,0,2,3,0,0,"2021/2022"
5784,"C","Aebischer","Bologna",8,5.88,5.81,0,0,0,0,0,0,0,1,0,0,"2021/2022"
5798,"C","Bohinen","Salernitana",10,5.95,5.8,0,0,0,0,0,0,1,5,0,0,"2021/2022"
181,"C","Vecino","Inter",10,6,6.25,1,0,0,0,0,0,0,2,0,0,"2021/2022"
264,"C","Bessa","Verona",18,5.78,5.86,1,0,0,0,0,0,1,3,1,0,"2021/2022"
305,"C","Sturaro","Genoa",25,5.7,5.48,0,0,0,0,0,0,0,11,0,0,"2021/2022"
434,"C","Jajalo","Udinese",12,5.88,5.88,0,0,0,0,0,0,1,2,0,0,"2021/2022"
556,"C","Baselli","Cagliari",12,5.88,5.92,0,0,0,0,0,0,1,1,0,0,"2021/2022"
557,"C","Benassi","Empoli",14,5.75,5.71,0,0,0,0,0,0,0,2,0,0,"2021/2022"
2154,"C","Vignato","Bologna",17,5.91,5.91,0,0,0,0,0,0,1,2,0,0,"2021/2022"
2391,"C","Ekdal","Sampdoria",25,5.78,5.68,1,0,0,0,0,0,0,9,1,0,"2021/2022"
2703,"C","Adrien Silva","Sampdoria",15,5.67,5.57,0,0,0,0,0,0,1,3,1,0,"2021/2022"
2855,"C","Vieira","Sampdoria",11,5.77,5.64,0,0,0,0,0,0,0,3,0,0,"2021/2022"
4285,"C","Arthur","Juventus",15,5.93,5.83,0,0,0,0,0,0,0,3,0,0,"2021/2022"
4725,"C","Demme","Napoli",13,5.92,6,1,0,0,0,0,0,0,4,0,0,"2021/2022"
5470,"C","Schiavone","Salernitana",11,5.95,6.18,1,0,0,0,0,0,0,1,0,0,"2021/2022"
5488,"C","Fiordilino","Venezia",13,5.85,5.77,0,0,0,0,0,0,0,2,0,0,"2021/2022"
5491,"C","Taugourdeau","Venezia",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5508,"C","Vacca","Venezia",21,5.86,5.74,0,0,0,0,0,0,0,5,0,0,"2021/2022"
5705,"C","Galdames","Genoa",18,5.64,5.58,0,0,0,0,0,0,0,2,0,0,"2021/2022"
560,"C","Obi","Salernitana",20,5.85,5.8,0,0,0,0,0,0,1,4,0,0,"2021/2022"
2107,"C","Kiyine","Venezia",26,5.77,5.6,1,0,0,1,0,1,0,7,1,0,"2021/2022"
2161,"C","Haas","Empoli",16,5.88,5.91,0,0,0,0,0,0,2,3,0,0,"2021/2022"
2334,"C","Leris","Sampdoria",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
2825,"C","Bourabia","Spezia",8,6.06,6.38,1,0,0,0,0,0,0,1,0,0,"2021/2022"
4411,"C","Agoume","Inter",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4894,"C","Haraslin","Sassuolo",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4978,"C","Damsgaard","Sampdoria",9,5.78,5.72,0,0,0,0,0,0,0,1,0,0,"2021/2022"
5462,"C","Ciervo","Sassuolo",7,6,6.14,0,0,0,0,0,0,1,0,0,0,"2021/2022"
5468,"C","Cavion","Salernitana",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5813,"C","Miretti","Juventus",4,6,6,0,0,0,0,0,0,0,0,0,0,"2021/2022"
173,"C","Capezzi","Salernitana",4,5.75,5.75,0,0,0,0,0,0,0,0,0,0,"2021/2022"
440,"C","Viola","Bologna",3,5.67,5.67,0,0,0,0,0,0,0,0,0,0,"2021/2022"
528,"C","Magnanelli","Sassuolo",5,5.8,5.8,0,0,0,0,0,0,0,1,0,0,"2021/2022"
600,"C","Verre","Empoli",16,5.69,5.62,0,0,0,0,0,0,1,2,1,0,"2021/2022"
644,"C","Pulgar","Fiorentina",4,5.75,5.75,0,0,0,0,0,0,1,2,0,0,"2021/2022"
2008,"C","Linetty","Torino",16,5.78,5.72,0,0,0,0,0,0,0,2,0,0,"2021/2022"
2286,"C","Crociata","Empoli",1,6,6,0,0,0,0,0,0,0,0,0,0,"2021/2022"
2302,"C","Behrami","Genoa",8,5.75,5.56,0,0,0,0,0,0,0,3,0,0,"2021/2022"
2472,"C","Ramsey","Juventus",3,5.83,5.83,0,0,0,0,0,0,0,0,0,0,"2021/2022"
2639,"C","Bakayoko","Milan",11,5.73,5.64,0,0,0,0,0,0,0,3,0,0,"2021/2022"
2692,"C","Castillejo","Milan",3,6.33,6.17,0,0,0,0,0,0,0,1,0,0,"2021/2022"
4385,"C","Lazaro","Inter",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4389,"C","Anderson A.","Lazio",2,6.25,6,0,0,0,0,0,0,0,1,0,0,"2021/2022"
4423,"C","Hernani","Genoa",14,5.64,5.64,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4921,"C","Askildsen","Sampdoria",15,5.8,5.5,0,0,0,0,0,0,0,5,0,1,"2021/2022"
5423,"C","Bove","Roma",2,6.5,8,1,0,0,0,0,0,0,0,0,0,"2021/2022"
5487,"C","Heymans","Venezia",6,5.83,5.67,0,0,0,0,0,0,1,4,0,0,"2021/2022"
5492,"C","Tessmann","Venezia",17,5.65,5.56,0,0,0,0,0,0,0,1,1,0,"2021/2022"
5501,"C","Sigurdsson A.","Venezia",6,5.75,5.75,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5510,"C","Romero L.","Lazio",2,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2021/2022"
5688,"C","Harroui","Sassuolo",10,5.8,5.7,0,0,0,0,0,0,0,2,0,0,"2021/2022"
5722,"C","Nguiamba","Spezia",2,6.25,6,0,0,0,0,0,0,0,1,0,0,"2021/2022"
58,"C","Diawara","Roma",3,5.67,5.67,0,0,0,0,0,0,0,0,0,0,"2021/2022"
400,"C","Dezi","Venezia",1,6,6,0,0,0,0,0,0,0,0,0,0,"2021/2022"
470,"C","Strootman","Cagliari",9,5.72,5.5,0,0,0,0,0,0,0,4,0,0,"2021/2022"
2213,"C","Cassata","Genoa",0,0,0,0,0,0,0,0,0,0,0,0,0,"2021/2022"
2835,"C","Kingsley","Bologna",2,5.5,5.5,0,0,0,0,0,0,0,0,0,0,"2021/2022"
4327,"C","Oliva","Cagliari",1,6,6,0,0,0,0,0,0,0,0,0,0,"2021/2022"
